Country,Year,Obesity_rate_raw,Obesity_rate,Country Code,Agriculture (% GDP),Ease of Doing Business,Education Expenditure (% GDP),Export (% GDP),GDP,Health Expenditure (% GDP),Import (% GDP),Industry (% GDP),Inflation Rate,R&D,Service (% GDP),Unemployment,Population,Land,Continent Name,Export,Import,Education Expenditure,Health Expenditure,Net Trade,GDP Per Capita,Population Density,CountryCode,CO2,GI,EcGI,SoGI,PoGI,GDP_pc,GDP_pc2,EC,POP,URB,REC
Israel,2011,24.5 [20.6-28.7],24.5,ISR,1.8564124826463,74.638542,13.9657697677612,34.7593258289757,266791854430.897,6.9564743,34.8970775888715,20.0366143549278,3.48494919760705,10678850447.009567,67.614934697186,7.14,7765800.0,22070.0,Asia,92735049966.80203,93102560441.53922,37259536148.95969,18559306787.978764,-367510474.7371826,34354.71611822311,351.8713185319438,57.0,8.991063380463055,76.19161224365234,72.50665283203125,84.36504364013672,71.70317077636719,34247.62328071496,,2980.17615699606,7765800.0,91.892,9.08
Japan,2011,3.5 [2.8-4.3],3.5,JPN,1.08027176258707,77.90445400000002,8.53705215454102,14.7744622613499,6233147172341.35,10.48780155,15.4204984672798,26.7014360671016,-0.272455616101254,199795426360.4167,71.6911224449386,4.55,127833000.0,377955.0,Asia,920913976671.9712,961182364174.192,532127024972.0798,653720105754.5973,-40268387502.220825,48760.07894942111,338.22280430209946,60.0,9.495009895723328,73.67207336425781,57.17759704589844,78.0008773803711,85.83775329589844,33011.13423010999,,3610.8121690017447,127833000.0,91.069,4.82
Jordan,2011,32.5 [29.0-36.1],32.5,JOR,3.50500327354367,60.789308000000005,8.19999980926514,46.5505776295546,29524149154.9296,8.14807701,72.1491018722468,26.7946694331519,4.16244162927781,143083866.17934904,58.905338980586,12.9,7109980.0,89320.0,Asia,13743661971.830994,21301408450.70425,2420980174.3913827,2405650409.690928,-7557746478.873257,4152.493980985825,79.60120913569189,61.0,2.9193190416850676,73.15221405029297,72.7607421875,67.07440185546875,79.62152862548828,4872.99655954255,,993.8019516229301,7109980.0,87.172,3.0
Kazakhstan,2011,18.5 [14.9-22.3],18.5,KAZ,4.9889741557576,76.049054,18.1045742034912,46.4646627947552,192626464179.147,2.60236716,26.6531942561577,37.2660880953566,8.42488761919795,295662373.205405,48.8890328062873,5.39,16557202.0,2724902.0,Europe,89503237034.30057,51341105686.43608,34874201142.87506,5012847845.267285,38162131347.86449,11633.998557192635,6.076255953425114,62.0,14.824684750478974,58.740657806396484,48.500675201416016,63.71720504760742,64.00411987304688,9506.732624296772,,4670.820951511009,16557202.0,56.9,1.38
Kazakhstan,2011,18.5 [14.9-22.3],18.5,KAZ,4.9889741557576,76.049054,18.1045742034912,46.4646627947552,192626464179.147,2.60236716,26.6531942561577,37.2660880953566,8.42488761919795,295662373.205405,48.8890328062873,5.39,16557202.0,2724902.0,Asia,89503237034.30057,51341105686.43608,34874201142.87506,5012847845.267285,38162131347.86449,11633.998557192635,6.076255953425114,62.0,14.824684750478974,58.740657806396484,48.500675201416016,63.71720504760742,64.00411987304688,9506.732624296772,,4670.820951511009,16557202.0,56.9,1.38
Kuwait,2011,35.1 [31.4-38.9],35.1,KWT,0.438823407677764,62.47587600000001,8.19999980926514,73.1983782817688,154079870424.898,2.33303547,25.8919920607298,72.7057014119484,4.8394034987095,152477435.6066729,38.8184691506674,2.033,3143825.0,17820.0,Asia,112783966409.67606,39894347817.59736,12634549080.957611,3594738029.14291,72889618592.0787,49010.32036608209,176.42115600448935,65.0,26.493554825729806,68.6803970336914,71.43852233886719,72.38127899169922,62.38003158569336,33427.86190601187,,10299.968986823376,3143825.0,100.0,0.0
Kyrgyzstan,2011,13.9 [10.6-17.7],13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,2011,3.8 [2.6-5.4],3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,2011,29.2 [24.9-33.6],29.2,LBN,3.80460970717627,54.45721,5.73380994796753,36.3630972318634,39927125961.194,8.17744446,65.7767851819867,14.5062160702885,4.97148571692381,,73.5399992822212,7.383,5045056.0,10450.0,Asia,14518739635.157549,26262779872.83582,2289345520.300468,3265018549.9508805,-11744040237.67827,7914.109568098748,482.7804784688995,68.0,4.197198207512463,69.25985717773438,73.861083984375,68.47537994384766,65.39125061035156,9026.471722754775,,1257.9499613086555,5045056.0,87.484,6.18
Malaysia,2011,12.6 [10.3-15.1],12.6,MYS,11.4533531198278,79.692252,20.9770202636719,85.2554421085998,297951667650.449,3.31451917,69.6822424986263,39.8242687277964,3.17447092151309,3079092024.6084814,47.766725565489,3.05,29184133.0,330800.0,Asia,254020011525.33612,207619403580.8869,62501381698.98304,9875665141.60882,46400607944.44925,10209.3719094019,88.22289298669891,72.0,6.935319956224157,78.92538452148438,73.13224029541016,80.3565902709961,83.28736114501953,8393.949517994153,,2621.860721372124,29184133.0,71.609,2.16
Maldives,2011,6.3 [4.5-8.6],6.3,MDV,5.385634653611,52.919894,9.85499954223633,72.27518894943235,2774350163.34773,7.92251587,75.05806967766226,10.0744819854785,11.2734146055937,,75.0633081053737,10.149,374440.0,300.0,Asia,2005166822.678457,2082373678.707876,273412195.89795166,219798331.9805948,-77206856.02941895,7409.331704272327,1248.1333333333334,,,,,,,,,,,,
Mongolia,2011,17.3 [13.9-20.9],17.3,MNG,10.3073568180221,66.857072,12.1508502960205,52.5535550456296,10409797375.1152,3.58612084,74.4456735878527,31.3337485626924,8.41121495327101,23998747.634005185,45.7860011361674,4.77,2743938.0,1564120.0,Asia,5470718593.669672,7749643775.03512,1264878895.1693196,373307913.0707792,-2278925181.365448,3793.743654235336,1.754301460246017,77.0,5.732418152305191,60.655330657958984,61.08511734008789,58.68373107910156,62.197166442871094,3057.3172553774107,,1572.0118311711124,2743938.0,67.963,4.04
Myanmar,2011,4.3 [3.0-5.8],4.3,MMR,34.5093534128986,43.615794,5.92863988876343,9.10474964267905,54118601974.7947,1.92666924,7.0268188548164,29.0628358765079,5.02146014620726,57099762.84627656,36.4278107105935,0.719,49794522.0,676590.0,Asia,4927363219.9230175,3802816127.527915,3208497023.918792,1042686457.366402,1124547092.3951025,1086.8384673879327,73.59630204407397,80.0,0.17457542819670002,32.51301193237305,32.345558166503906,26.6339111328125,38.281558990478516,986.1270977434206,,287.6630686403617,49794522.0,29.075,84.08
Nepal,2011,3.1 [2.2-4.1],3.1,NPL,30.8054854762728,60.111662,17.9838409423828,7.80613567990436,21573872273.6695,4.44234705,28.4906232103246,13.3934905880723,9.22707546125953,44286125.10585728,47.902884603478,10.503,27266399.0,147180.0,Asia,1684085741.0919085,6146530661.367865,3879810874.809546,958386278.5201248,-4462444920.275956,791.2255767132835,185.25885989944285,82.0,0.19068157845119188,42.808258056640625,24.69310188293457,41.5512809753418,62.12651443481445,748.0124941546811,,387.59984404247876,27266399.0,17.108,86.95
Oman,2011,23.7 [19.9-27.5],23.7,OMN,1.10041680929465,68.360054,11.3134737014771,63.9164636315433,77497529258.7776,2.54776597,37.7242615226627,68.1872487230601,4.04218867116396,105853878.28911217,37.0144775788817,3.865,3206870.0,309500.0,Asia,49533680104.03121,29235370611.183304,8767662591.986326,1974455678.045929,20298309492.847908,24166.096305362425,10.361453957996767,90.0,16.720415857206557,60.3637580871582,68.90185546875,67.6222152709961,45.35824966430664,20142.15705237891,,6864.5997499119085,3206870.0,76.183,0.0
Pakistan,2011,6.8 [5.0-8.8],6.8,PAK,25.1291827073544,54.45444199999999,10.9246101379395,13.966669657767,213587517187.669,2.14016924,18.973235487874,20.5017880943991,11.9160927116277,703066006.0464525,50.9280581995181,0.8,198602738.0,796100.0,Asia,29831062955.82804,40524462608.7198,23333603556.05736,4571134343.330205,-10693399652.891762,1075.4510201549638,249.4695867353348,91.0,0.7134342729957731,53.88441848754883,36.656768798828125,40.332035064697266,84.66446685791016,1150.0027174711895,,431.3129912639976,198602738.0,35.202,46.76
Philippines,2011,5.2 [3.9-6.8],5.2,PHL,14.0957351510823,60.104746,16.5675430297852,29.1054288781405,234216730703.65,4.02518559,31.690407821767,31.3386827828469,4.71841704718416,262838007.58442372,54.5655820660708,3.59,96337913.0,300000.0,Asia,68169783975.65672,74224237146.79645,38803957642.28333,9427658093.652428,-6054453171.139725,2431.1999648949213,321.12637666666666,95.0,0.8568225886313314,63.19710159301758,53.047908782958984,53.68819808959961,82.52213287353516,2464.684350561773,,422.12581457935465,96337913.0,45.522,33.71
Qatar,2011,31.8 [26.8-37.0],31.8,QAT,0.0966060404987279,66.66206600000001,13.1068496704102,72.6197091415413,167775268626.374,1.599962,26.1019295490482,73.2142657881531,1.13836623529203,854938024.0642798,28.5571253802479,0.56,1804171.0,11610.0,Asia,121837912087.9124,43792582417.58251,21990052242.98573,2684340543.419906,78045329670.3299,92992.99713074537,155.39801894918173,98.0,37.97949307465866,70.631591796875,75.36576080322266,72.59458923339844,63.93443298339844,73493.26895442363,,17344.59261344961,1804171.0,98.602,0.14
Republic of Korea,2011,4.0 [3.2-4.9],4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,2011,21.7 [18.9-24.7],21.7,RUS,3.1507257212962,76.292522,14.1574201583862,28.0553614798549,2045922727569.78,4.79491472,19.9800379279369,29.4135888383738,8.44046485932559,20775322352.71649,53.7975831644875,6.54,142960908.0,17098250.0,Europe,573991016818.2087,408776136944.7232,289649876657.9688,98100250024.0689,165214879873.48553,14311.064165665344,8.361142690041378,100.0,11.88494969547899,69.69746398925781,48.49775695800781,68.79312133789062,91.80154418945312,9124.474609375,,5049.426630670253,142960908.0,73.732,3.23
Russian Federation,2011,21.7 [18.9-24.7],21.7,RUS,3.1507257212962,76.292522,14.1574201583862,28.0553614798549,2045922727569.78,4.79491472,19.9800379279369,29.4135888383738,8.44046485932559,20775322352.71649,53.7975831644875,6.54,142960908.0,17098250.0,Asia,573991016818.2087,408776136944.7232,289649876657.9688,98100250024.0689,165214879873.48553,14311.064165665344,8.361142690041378,100.0,11.88494969547899,69.69746398925781,48.49775695800781,68.79312133789062,91.80154418945312,9124.474609375,,5049.426630670253,142960908.0,73.732,3.23
Saudi Arabia,2011,32.1 [28.7-35.5],32.1,SAU,2.15516255036864,63.082024,20.379313468933105,55.6022821332773,676634577273.045,3.7117846,29.2590821273942,63.170326763817,5.82621608838853,6075096044.490131,33.9932961147366,5.77,30150945.0,2149690.0,Asia,376224266666.6668,197977066666.66684,137893481541.66425,25115218037.495987,178247199999.99997,22441.57114389101,14.025717661616326,101.0,15.381398493480054,66.3605728149414,67.08126831054688,69.2229995727539,62.9001579284668,18802.937809654097,,5907.688200154257,30150945.0,82.302,0.01
Singapore,2011,5.5 [4.0-7.2],5.5,SGP,0.0346076007512354,85.589466,28.8618392944336,203.327708649538,279356526366.334,3.15792179,175.770922728001,25.2595925808817,5.2477933984048,5781423095.849194,69.0231236262618,3.89,5183688.0,714.0,Asia,568009224023.6094,491027544094.99664,80627431698.36334,8821860617.909557,76981679928.61273,53891.462288304,7260.067226890756,104.0,8.636110043660034,83.7068099975586,93.53016662597656,86.11234283447266,71.47794342041016,50713.53263935941,,5069.171794290089,5183688.0,100.0,0.48
Sri Lanka,2011,3.9 [2.7-5.5],3.9,LKA,9.53315934995748,60.504324,9.1101598739624,26.447571956177853,67753284134.9913,3.71693707,34.17748900894319,29.0731497644916,6.71676843588538,89029047.04506451,53.3645298044492,4.12,20859743.0,65610.0,Asia,17919098574.27546,23156371238.434704,6172432504.557712,2518346934.1559205,-5237272664.159245,3248.040214828692,317.9354214296601,109.0,0.7387531092784797,58.732269287109375,50.06565475463867,51.00422668457031,74.79560852050781,3257.447445210511,,501.3422265077763,20859743.0,18.211,56.42
Syrian Arab Republic,2011,24.4 [20.0-29.1],24.4,SYR,20.646904744337,41.84539,18.46102237701416,19.369327824098,67539427670.9958,2.52865291,31.3267665215573,33.7332140485501,4.75316388885632,13257989.648595924,45.6198812071128,8.626,22730733.0,185180.0,Asia,13081933156.114737,21157918816.48892,12468468855.649822,1707837703.1999805,-8075985660.374182,2971.2824338307,122.74939518306512,114.0,2.5323644424489085,48.579872131347656,40.30820846557617,49.00475311279297,56.42668914794922,1552.8659763277412,,875.1117704827205,22730733.0,54.58,1.62
Tajikistan,2011,11.8 [8.7-15.5],11.8,TJK,23.8355098416752,55.25536,14.5605096817017,16.4476856516722,6522755783.39257,5.85971785,63.336559021785,22.4687490647166,12.4315490430408,7923843.921302699,42.4317700383425,10.239,7784819.0,142550.0,Asia,1072842367.078678,4131289066.5953298,949746487.3546326,382215084.9513618,-3058446699.516652,837.8814951757478,54.61114696597685,115.0,0.3293846652054466,48.80736541748047,47.37531280517578,46.14264678955078,52.81081771850586,813.5234385655175,,280.31364634168114,7784819.0,26.521,59.98
Thailand,2011,7.4 [5.7-9.5],7.4,THA,11.5917917775207,76.561156,22.6302394866943,70.8549093801611,370818735569.86,3.56825495,68.8204978444147,37.9813982711097,3.80879058139634,1340361402.6163745,50.4268099513695,0.66,68712846.0,513120.0,Asia,262743279052.6835,255199299919.54132,83917167920.99098,13231757887.49894,7543979133.142151,5396.643526741128,133.91184518241346,117.0,3.4777849253980837,69.1377944946289,64.6856689453125,62.43596267700195,80.29174041748047,5091.95806573121,,1712.9371267783029,68712846.0,44.698,22.96
Timor-Leste,2011,2.8 [1.8-4.0],2.8,TLS,22.1628598686795,38.912656,7.65089988708496,6.40654866144512,1042411500.0,6.86541462,134.376424281582,12.9800467473738,13.4998402385771,,66.9718148734929,3.549,1112976.0,14870.0,Asia,66782600.0,1400755300.000003,79753860.27646063,71565871.5215613,-1333972700.000003,936.5983633070256,74.84707464694014,,,,,,,,,,,,
Turkey,2011,28.9 [26.1-31.8],28.9,,,,,,,,,,,,,,,,,,,,,,,,121.0,4.295869539150548,70.40097045898438,53.91156768798828,66.15282440185547,91.13853454589844,9207.513494861303,,1530.2689138951848,74173854.0,71.402,12.68
Turkmenistan,2011,15.8 [12.1-20.0],15.8,TKM,8.88435455800276,,23.93471972147623,59.7971553741823,29233333333.3333,3.24805617,51.2656784492588,65.8692912440737,,,35.81549507726352,4.087,5360811.0,488100.0,Asia,17480701754.38594,14986666666.66664,6996916398.578211,949515087.0299988,2494035087.719301,5453.155004594138,10.983017824216349,122.0,12.13933861872765,40.124271392822266,47.52205276489258,39.398414611816406,36.69466018676758,4643.316540839478,,4603.669482098884,5360811.0,48.825,0.07
United Arab Emirates,2011,28.3 [23.8-33.2],28.3,ARE,0.671922070855302,79.07232200000001,6.474684715271,90.0765642479735,350666058379.85,3.67006993,61.5893776215917,58.0355996068253,0.877346595685054,1705008516.679309,41.2924783300844,2.284,8575205.0,98647.9,Asia,315867937372.3618,215973042886.31705,22704521683.563427,12869689563.31512,99894894486.04475,40893.02335977391,86.92739531201374,124.0,19.431780348108294,70.86725616455078,83.28275299072266,73.85415649414062,57.91990661621094,35265.887396435224,,7502.562096183124,8575205.0,84.423,0.11
Uzbekistan,2011,13.9 [10.6-17.7],13.9,UZB,29.698578103928,65.602968,25.5900001525879,23.6693940862468,60178909297.208,5.26245499,25.9740786318622,19.7779804592697,13.7797446476602,89528166.07605472,39.260037092941,4.96,29339400.0,444103.0,Asia,14243983198.361176,15630917220.653835,15399782980.981262,3166888015.238497,-1386934022.2926598,2051.129515164182,66.06440397835637,128.0,4.38433301294505,43.25199508666992,38.205230712890625,44.269371032714844,46.39560317993164,2231.0527125718622,,1613.8100983660197,29339400.0,51.15,0.95
Viet Nam,2011,1.5 [1.0-2.1],1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,2010,4.0 [2.5-5.9],4.0,AFG,26.2100685374552,40.717968,17.0675601959229,,15633843661.8051,8.56967163,,21.1514206977128,2.1785375238942,,48.8793769096891,8.068,28189672.0,652860.0,Asia,,,2668315677.9150624,1339769064.9642649,,554.5947346178806,43.1787396991698,,,,,,,,,,,,
Armenia,2010,17.5 [13.9-21.4],17.5,ARM,14.686083145583162,71.79071,12.4005098342896,19.7484153168252,9260285762.09704,9.23538303,44.8945606568078,25.968177454349647,8.17636138473956,22353404.241366144,50.51363998790107,10.542,2946293.0,29740.0,Europe,1828759691.8237548,4157364608.458392,1148322646.612163,855222859.8022162,-2328604916.6346374,3143.029482165229,99.06835911230664,5.0,1.4718834820569442,61.02387237548828,68.07059478759766,63.466087341308594,51.53491973876953,2889.566230734118,,842.8221497318834,2946293.0,63.44,9.36
Armenia,2010,17.5 [13.9-21.4],17.5,ARM,14.686083145583162,71.79071,12.4005098342896,19.7484153168252,9260285762.09704,9.23538303,44.8945606568078,25.968177454349647,8.17636138473956,22353404.241366144,50.51363998790107,10.542,2946293.0,29740.0,Asia,1828759691.8237548,4157364608.458392,1148322646.612163,855222859.8022162,-2328604916.6346374,3143.029482165229,99.06835911230664,5.0,1.4718834820569442,61.02387237548828,68.07059478759766,63.466087341308594,51.53491973876953,2889.566230734118,,842.8221497318834,2946293.0,63.44,9.36
Azerbaijan,2010,16.6 [12.8-20.8],16.6,AZE,5.52125279642058,69.973916,8.70083999633789,54.3047215353821,52909294791.9262,2.48996639,20.6812669257035,59.7713411044389,5.72687224669606,115596230.36205912,27.9335923701872,5.63,9054332.0,86600.0,Europe,28732245203.089947,10942312484.425598,4603553083.036236,1317423657.504983,17789932718.66435,5843.533768358196,104.55348729792148,8.0,2.6851124964271245,58.15956497192383,59.106422424316406,57.76185989379883,57.58430099487305,5215.205077903328,,1279.5525942720017,9054332.0,53.406,4.45
Azerbaijan,2010,16.6 [12.8-20.8],16.6,AZE,5.52125279642058,69.973916,8.70083999633789,54.3047215353821,52909294791.9262,2.48996639,20.6812669257035,59.7713411044389,5.72687224669606,115596230.36205912,27.9335923701872,5.63,9054332.0,86600.0,Asia,28732245203.089947,10942312484.425598,4603553083.036236,1317423657.504983,17789932718.66435,5843.533768358196,104.55348729792148,8.0,2.6851124964271245,58.15956497192383,59.106422424316406,57.76185989379883,57.58430099487305,5215.205077903328,,1279.5525942720017,9054332.0,53.406,4.45
Bahrain,2010,26.6 [22.3-31.1],26.6,BHR,0.297677228105778,70.12320400000002,11.6999998092651,69.5373177399286,25713271276.5957,4.08934975,50.9350767827277,44.975946893886,1.96188468334624,26011544.5251377,53.6817129162749,1.13,1213645.0,762.0,Asia,17880319148.936146,13097074468.085085,3008452690.3175144,1051505594.666288,4783244680.851061,21186.814329227826,1592.7099737532808,9.0,21.39480655381104,67.1745376586914,81.6796875,72.84112548828125,47.247154235839844,21452.921519824285,,10436.771049194782,1213645.0,88.634,0.0
Bangladesh,2010,2.5 [1.7-3.4],2.5,BGD,17.0011812592919,42.200396,21.0,16.0241126856916,115279077465.226,2.74091864,21.7787299851405,24.9564767264585,8.12667639169919,,53.4982962820487,3.38,148391139.0,148460.0,Asia,18472449276.053524,25106319010.51252,24208606267.69746,3159705722.264419,-6633869734.458996,776.8595769402781,999.5361646234676,10.0,0.34023325341548866,49.47056198120117,34.015869140625,42.876853942871094,71.51896667480469,967.5610848828877,,205.6245892148587,148391139.0,30.462,40.31
Bhutan,2010,4.6 [3.1-6.5],4.6,BTN,14.7830364590176,65.512594,11.7936897277832,43.4806924237471,1547990907.46305,3.55879498,72.4438036879782,43.814816758048,7.03638316073019,,37.3121897073644,3.32,705516.0,38394.0,Asia,673077165.2215804,1121423494.110284,182565244.64048764,55089822.70565146,-448346328.8887037,2194.125870232638,18.37568370057821,,,,,,,,,,,,
Brunei Darussalam,2010,11.1 [8.3-14.4],11.1,BRN,0.733012306046014,65.53769600000001,5.30208015441895,67.407469234885,13707275498.0569,2.27826095,27.9614767255217,68.6570358480471,0.356869132017602,11958912.516592888,32.5026645264848,6.568,396053.0,5770.0,Asia,9239727514.293634,3832756648.092319,726770733.8940063,312287504.9811484,5406970866.201315,34609.699959492544,68.64003466204507,18.0,18.105657576132486,59.734100341796875,69.55491638183594,66.98644256591797,44.543479919433594,32810.50735312319,,8181.566608509466,396053.0,74.961,0.0
Cambodia,2010,2.7 [1.8-3.9],2.7,KHM,33.8766787567437,53.41262400000001,7.33747005462646,54.0827827917917,11242275288.5243,6.91169977,59.5209354442356,21.8686244839884,3.99639528107212,9445197.652405117,38.3054104505287,0.77,14363532.0,181040.0,Asia,6080135325.147871,6691507416.9458,824898582.754141,777032315.2597009,-611372091.7979288,782.695738661236,79.33899690676094,20.0,0.35790639795281554,52.63639450073242,65.17721557617188,40.60038375854492,52.13154602050781,888.912588308966,,368.93697176989616,14363532.0,20.294,64.82
China,2010,4.4 [3.6-5.3],4.4,CHN,9.32517694053669,68.171342,14.9620895385742,27.1853327204051,6087191720866.69,4.23068333,23.5317449422952,46.4978311381926,3.17532475269199,104317419769.11552,44.1769919215134,4.53,1337705000.0,9600000.7,Asia,1654823322646.5627,1432422429902.8596,910771075660.75,257529805399.8472,222400892743.70312,4550.473924270815,139.34426067281433,24.0,6.3354197674375134,62.39828109741211,47.03689956665039,51.56703186035156,88.59088134765625,5647.069023676913,,1954.722556168961,1337705000.0,49.226,12.26
Cyprus,2010,19.8 [15.5-24.4],19.8,CYP,2.05765575652428,72.53591800000001,15.6494903564453,50.3345258473469,25799940416.0173,6.51767111,58.5671734221764,14.4791152125979,2.43004084102253,114574957.64728554,71.6413802756644,6.26,1129686.0,9250.0,Asia,12986277677.300327,15110295846.26703,4037559187.373261,1681555262.8919733,-2124018168.9667037,22838.151854601456,122.12821621621622,31.0,6.991677333347496,80.28298950195312,79.86902618408203,85.94631958007812,75.03361511230469,26090.037109375,,2162.1574490610665,1129686.0,67.551,6.5
Egypt,2010,28.0 [24.6-31.6],28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,2010,18.2 [14.3-22.3],18.2,GEO,8.45080104117022,81.867716,8.99547100067139,32.9545037944055,12243219360.2985,9.07341194,49.9445503537779,16.8521098361257,7.11017897486098,28430591.6482193,63.0792425853283,20.2,3786695.0,69700.0,Europe,4034692188.646957,6114820858.327768,1101335247.1042368,1110877727.2777157,-2080128669.6808116,3233.220357144819,54.32847919655667,43.0,1.405473638621542,63.19141387939453,69.27035522460938,67.86868286132812,52.74211502075195,3100.666495434617,,824.5430381902953,3786695.0,55.535,39.15
Georgia,2010,18.2 [14.3-22.3],18.2,GEO,8.45080104117022,81.867716,8.99547100067139,32.9545037944055,12243219360.2985,9.07341194,49.9445503537779,16.8521098361257,7.11017897486098,28430591.6482193,63.0792425853283,20.2,3786695.0,69700.0,Asia,4034692188.646957,6114820858.327768,1101335247.1042368,1110877727.2777157,-2080128669.6808116,3233.220357144819,54.32847919655667,43.0,1.405473638621542,63.19141387939453,69.27035522460938,67.86868286132812,52.74211502075195,3100.666495434617,,824.5430381902953,3786695.0,55.535,39.15
India,2010,2.8 [2.3-3.4],2.8,IND,17.0265090139755,61.98211000000001,11.8336801528931,22.4009332488238,1675615502766.2,3.27211928,26.8542732486568,30.725078228098,11.9893899204243,13212060633.976238,45.0337495626191,8.319,1240613620.0,3287260.0,Asia,375353510281.5998,449974365709.68976,198286979189.6437,54828137924.68177,-74620855428.08997,1350.6344568151685,377.4005159312011,52.0,1.3380338352242174,60.798831939697266,43.981101989746094,47.800533294677734,90.61486053466797,1238.0147191767787,,558.7865616048936,1240613620.0,30.93,36.16
Indonesia,2010,4.9 [3.7-6.3],4.9,IDN,13.929212707137,66.280608,16.6541805267334,24.2990309366408,755094157594.248,2.7908783,22.4022429392329,42.7758663362749,5.1342040076793,1296354039.288825,40.6659902908934,5.61,244016173.0,1910930.0,Asia,183480562954.5936,169158027604.2176,125754744152.56284,21073758988.86568,14322535350.376007,3094.4430785505683,127.6949825477647,53.0,1.7029059791049175,62.42877197265625,53.553897857666016,50.20429611206055,83.52811431884766,2695.8681701712253,,869.2329667837222,244016173.0,49.914,35.96
Iraq,2010,26.9 [22.7-31.2],26.9,IRQ,5.16228354680036,44.196292,13.5,39.41682921428,138516722649.573,3.23055625,34.0806504059643,55.7934951548678,2.8777472527476,51029559.59702641,39.6860480275684,8.252,31264875.0,435240.0,Asia,54598900000.00009,47207400000.00015,18699757557.692352,4474860640.850946,7391499999.999939,4430.426241895194,71.8336435070306,55.0,3.4719569484925175,41.35139083862305,41.12541961669922,33.73167037963867,48.894920349121094,3854.688355160155,,1199.7869813968553,31264875.0,69.103,1.67
Israel,2010,24.2 [20.3-28.2],24.2,ISR,1.83893790038533,74.638542,13.7162704467773,34.1585761715727,238364092298.023,6.99706697,32.2817473560596,20.7091487327223,2.69137006338374,9354265180.343817,66.8450886410418,8.48,7623600.0,22070.0,Asia,81421780033.29803,76948094063.2125,32694663547.60269,16678495170.52528,4473685970.085541,31266.605317438352,345.4281830539193,57.0,9.250262343249908,79.1862564086914,72.86177062988281,84.44805145263672,80.24891662597656,33048.55458903615,,3042.4340206726483,7623600.0,91.826,8.55
Japan,2010,3.3 [2.7-4.0],3.3,JPN,1.10828108130349,77.90445400000002,8.41750717163086,14.9185034496428,5759071769013.11,9.0630064,13.5799692441961,28.3359701667911,-0.728243207517742,178816296079.9261,70.5441965333058,5.1,128070000.0,377950.0,Asia,859167320527.6255,782080174983.1606,484770279176.0468,521945043006.25146,77087145544.46484,44968.156234973925,338.8543458129382,60.0,9.03600999453424,73.12236785888672,57.114158630371094,77.45048522949219,84.80245208740234,32942.2020783725,,3893.2666042008277,128070000.0,90.812,4.66
Jordan,2010,31.9 [28.5-35.5],31.9,JOR,3.57519109394284,60.789308000000005,8.10000038146973,46.9971426422454,27133804225.3521,8.17025661,67.2255350518798,26.2668286391472,4.84551875852119,131499458.0315855,59.1152821637538,12.5,6931258.0,89320.0,Asia,12752112676.056335,18240845070.42252,2197838245.76077,2216901433.266289,-5488732394.366184,3914.701231053887,77.60029108822212,61.0,2.913872200399985,73.40133666992188,73.60807037353516,66.92346954345703,79.67245483398438,4865.469773070585,,1024.815985784976,6931258.0,86.088,2.95
Kazakhstan,2010,18.0 [14.5-21.8],18.0,KAZ,4.51052752955614,76.049054,16.9313163757324,44.2441794984735,148047348240.643,2.73641348,29.8940863973107,40.6024221199984,7.40046356742114,227119440.76925087,51.6800394874896,5.77,16321872.0,2724902.0,Europe,65502334498.32024,44257402191.98526,25066364916.50556,4051187594.039498,21244932306.334976,9070.488252857454,5.989893214508265,62.0,14.07327541840789,58.810142517089844,51.820980072021484,61.051944732666016,63.5574951171875,8979.330933883182,,4234.851063652503,16321872.0,56.827,1.38
Kazakhstan,2010,18.0 [14.5-21.8],18.0,KAZ,4.51052752955614,76.049054,16.9313163757324,44.2441794984735,148047348240.643,2.73641348,29.8940863973107,40.6024221199984,7.40046356742114,227119440.76925087,51.6800394874896,5.77,16321872.0,2724902.0,Asia,65502334498.32024,44257402191.98526,25066364916.50556,4051187594.039498,21244932306.334976,9070.488252857454,5.989893214508265,62.0,14.07327541840789,58.810142517089844,51.820980072021484,61.051944732666016,63.5574951171875,8979.330933883182,,4234.851063652503,16321872.0,56.827,1.38
Kuwait,2010,34.6 [31.0-38.2],34.6,KWT,0.451341023966722,62.47587600000001,7.86999988555908,66.6733173716414,115416745328.985,2.67879915,30.3544221141987,66.065382475997,4.49640287769787,117032583.03817277,47.0410408957895,1.82,2943356.0,17820.0,Asia,76952172913.21327,35034086067.62982,9083297725.307137,3091782792.830515,41918086845.58345,39212.63528060656,165.17149270482605,65.0,27.426379955397856,68.4892578125,72.8402328491211,71.06082916259766,61.6776008605957,32568.7481501667,,10898.253558183244,2943356.0,100.0,0.0
Kyrgyzstan,2010,13.4 [10.2-17.2],13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,2010,3.5 [2.4-5.0],3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
